"","reviews"
"252","니가하면 불륜 내가하면 로맨스에 전형적인 영화  "
"253","명작. 하지만 매력쟁이 꽃할배 클린트 이스트우드가 아니었으면 불가능했을 로맨스  "
"254","영화를 다보고크로징 크레딧때벌써끝?  더없나하는 아쉬움과여운이계속남네요~진정한 로맨스영화  "
"255","관람객대사에 집중하면 더 재밌는 영화.  "
"256","관람객괜찮은 로맨르영화정노  "
"257","관람객화면이 생각보다  아름답다  "
"258","사랑에나이가없음.http://cafe.naver.com/grayd0tbe/2270  "
"259","60이 다가오는  50대말에 다시보니,,30대/40대에 보던거의 또다른 감흥이 있군요.  메릴스트립/크린트이스트우드의 마음이 와닿고, 특히 메릴스트립의 연기가 .남자로써도 가슴아프게,,,그러면서도   행복을위해서 노력하라는 마지막 글귀가  ....  "
"260","관람객왜 사람들이 명작이라 하는지 알았습니다. &#34;이런 감정은 일생에 단 한 번 온다&#34;는말이 가슴에 아주 오래 남을 거 같습니다. 저도 이런 사랑을 한 번 해보고 싶습니다. 그리고 이 세상의 어머니들의 마음에 대해 생각해봤습니다. 많은 분들께 추천합니다.  "
"261","관람객혼자 보고왔는데 영상 스토리 모두다 좋네요 소설책 읽은느낌  전혀지루하지않는 긴장감도 돌아...역시 메릴스트립  "
"262","관람객다시금 살아난 옛기억에 눈물한줄기 명품배우 명품연기  "
"263","관람객인생의 영화. 최고의 연기, 사랑.  "
"264","관람객이 시대에 보기 힘든 러브스토리~ 책 내용에 충실한 편이에요.  "
"265","관람객재미잇께 봐씁니다 완전 강추  "
"266","20세기 걸작, 21세기 띵작  "
"267","관람객20대에 봤던 느낌과30대, 40대 본 느낌이 다 다르네요두 배우의 명연기. 아름다워요  "
"268","관람객예쁜 구석이 없는데도 아름답게 느껴지는 메릴스트립 ..  "
"269","와.. 로버트 비맞으면서 서있는데, 그장면이 이리도 가슴이 아프게 하는가  "
"270","관람객다시본 영화.예전에 보고 느꼈던  감동과는 전혀 다른 감동  너무 재미있게  보았습니다  "
"271","관람객심야영화로 다시 본 영화.젊은 시절의 메릴스트립과 클린트이스트우드를 만나는 것도 반갑지만무엇보다도 지금봐도 정말 군더더기 없고 마음 아픈 영화라고 생각한다.문고리를 잡았다 놓았다 망설이는 장면을 보면서 정말 많이 울었다.  "
"272","관람객넘나슬펐ㅇㆍㄱ요..  "
"273","관람객두번 째 관람인데 처음 봤을때와 느낌이 사뭇 다르다. 단 한번 찾아온다는 그 확실한 느낌도 모두에게 찾아올 것 같지는 않다. 그들의 추억이 가득한 곳에 함께 잠들 수 있다는 것이 함께하지 못한 세월에 대한 위로가 될 것같다.  "
"274","&lt;이렇게 확실한 감정은 일생에 단 한번 오는 거요&gt;  "
"275","관람객친구와 함께 보았어요- 메릴 스트립의 연기가 너무나 인상적인 영화입니다. 추천드려요~~~^^  "
"276","관람객잔잔하니 괜찮았어요. 풍경도 이쁘고 좋아요  "
"277","관람객가을마다 생각날 것 같은 영화  "
"278","관람객수OO만에 다시보는 감동 만점입니다.  "
"279","사랑이라는 감정은...본지 오래되어 기억은 잘 안 나지만 잔잔하게 흘러간다 다시 보면 다른 감정이 들듯  "
"280","노트북의 중년판이라고 정의  "
"281","관람객역시 인간은 한없이 약하면서도 강해!  "
"282","관람객처음에 지루했는데 마지막 쯤에 눈시울이 붉어지더군요,, 결혼을 안해봐서 별루 크게 공감하지는 못햇네요,,^^  "
"283","관람객지금보다 젊었을때는 프란체스카는 왜? 그런 선택을 했을까...사랑을 선택하지 않은 그녀를 이해하기 어려웠는데...이제는 그녀의 선택이 너무나 옳았다는 생각을 하며 보게됐습니다. 오래 기억될 사랑의 소중함을 깨닫게 해 준 영화  "
"284","관람객차 문고리, 방향등, 하얀나방이 날개짓 할 때 와요...  "
"285","관람객메릴스트립의 매력과 연기를 만껏볼수있는 영화다불륜이라는 내용이지만 아름답게승화? 시킨  아름다운한편의 영화인듯...  "
"286","관람객나도 확실한 감정을 곧 느낄 수 있겠지!  "
"287","관람객가을이라 그런지 두사람의 사랑이 가슴예 와닿네요~불륜이 진실한 사랑으로 와닿을수도 있네요~나이를 먹어서인걸까요~  "
"288","관람객너무 좋아서 이틀 연속 봤어요.클린트 이스트우드도 메릴 스트립도 너무 매력적입니다~  "
"289","관람객나의 관점에서는 잘 받아들여지지 않는 내용이었다  "
"290","자신을 속이며 평범한 척하는 사람들의 1등 바이블  "
"291","진짜 끝내주는 영화이런 명작이 있는줄 몰랐음그랜토리노보다 인상적이다 개인적으로  "
"292","관람객이어지지 않았기에 숭고한 사랑. 메릴 스트립의 엄청난 연기  "
"293","어릴때 책으로 읽었을때는 그냥 흔한 사랑얘기구나 했는데 다시 영화로 보니 느낌이 새롭다 이런사랑을 할수있는게 행운일것 같다  "
"294","관람객불륜이라는 극단의 상황에서 일어나는 폭풍같은 사랑..  하지만 이뤄질수 없어서 더 애틋한..  "
"295","관람객명작은 괜히 명작이 아니내요. 얼마 전에 본 영화가 &#39;나는 내일 어제의 너와 만난다&#39;여서 그런진 몰라도 아 이게 영화지 라는 생각이 듭니다.  "
"296","관람객생각보다 너무 슬펐어요 불륜을 아름답게 포장한 영화일 수도, 삶을 돌아보게 하는 가치 있는 영화일 수도 있을 듯. 영화로써는 훌륭하다고 생각합니다.  "
"297","관람객선택. 책임. 사랑.... 죽을 때라도 행복해야지  "
"298","관람객감정선이 섬세하게 잘 그려진 영화입니다여운이 많이 남아요  "
"299","관람객메릴스트립의 감정표현애틋한 사랑에 보는이의 마음까지 시리게 한가을에 어울리는 영화 입니다~강력추천~~  "
"300","관람객일생에아무때나오는게아닙니다라는대사아름다운언어사용좋았고가정을지키는걸더중요하게생각한것이좋았습니다  "
"301","관람객 일생에 한 번 찾아온사랑을 희생하는 것은 고통스럽지만역설적으로 살아갈 힘이되었다평범한 삶을 사는 사람들에게 소다수같은 짧은 사랑...  "
"302","관람객내용도 좋고 다 좋은데...아무래도 90년대 영화다보니....^^  "
"303","관람객이가을에 정말 감성적인 영화.또한번 더 보고 싶은영화  추천합니다.^^  "
"304","꼬옥 보고 싶었던  영화~~드뎌. 어제  보았어요기대치만큼은 아니었어도.  중년의. 마음을  표현하는 연기력은. 더없이. 좋맜던거 같아요  "
"305","관람객This kind of certainty comes only once, and never again.그 울림만으로도 충분하다.  "
"306","관람객20년전 영화라니 하나 촌스럽지 않고 멋있음.  "
"307","내가 태어나기도 전에 나온 영화, 지금 봐도 너무 아름다운 러브스토리. 내 인생 최고의 멜로 영화다.  "
"308","예전에 못 봤던 영화들을 근래 재개봉 해, 볼 기회가  많아진 것만으로도 감사!!!  "
"309","관람객니용도 좋았지만 마무리가 넘 잘된거같아 감동했어요메릴스트립의 연기가 인상깊어요  "
"310","관람객재밌어요 역시 명작입니다  "
"311","관람객90년대에 그린 60년대는 더 멋들어진다  "
"312","시사회 보고왔음. 후반부 전개가 느려서 지루함. 그리고 나흘이랬는데 시간이 어떻게 되는지 몰겠음.... ㅜㅜ 마지막에 무지 슬프기는 함. 아직 어려서 이해 못하는 건가? 흠 ㅡ.ㅡ  "
"313",".,.,.,.,.,  "
"314","니 미래를 지키기 위해,그리고 다수의 행복을 위해 내 행복 하나를 버리길 바랐던 니가 시간이 흘러도 이 영화처럼 내 생각을 했으면 해. 나는 여전히 너에 대한 감정이 특별해  "
"315","20년전 고딩시절, 책으로 이 작품을 접하면서 어린 나이에도 참 애끓는 사랑이 무엇인지에 대해 생각을 했었다. 서른 중반에 이른 지금, 해당 작품을 DVD로 다시 접하며 그 때의 그 느낌을 상기해본다. 2017.09월에 재개봉한다고 하니 기대된다.  "
"316","이들의 사랑은 흡사 1984의 윈스턴과 줄리아를 떠올리게 한다. 두 사람이 마을사람들의 눈을 피해 둘만의 공간을 찾아다니는 모습과 일종의 체제와도 같은 타인의 시선, 도덕심 등으로부터의 회의감을 느끼게하는 로버트의 대화에서 그 유사성을 느낄 수 있었다  "
"317","매디슨 카운티의 다리 재개봉  "
"318","캬 클린트성님 잘생긴 거 보소  "
"319","마지막에 차에서 내릴듯 말듯 ....정말 슬펐음...  "
"320","메릴스트립 숨결하나하나가 명연기다.불륜사랑에 펑펑 울었네요ㅡㅡ  "
"321","클린트 아재의 회춘 드라마..  "
"322","아름다운 소재는 아니었지만, 이 영화는 충분히 아름다웠다.  "
"323","제 인생영화네요 .이 영화로 저의 첫사랑을 알게되었고 잃었으며 여자라는 존재와 어머니에 대한 존재를 알았으며 사랑이라는게 어떻게 정의내릴수없는것 같았으며 너무 잔인하지만 해서 안될행동이지만 그걸 이해하게 된 내가 너무 싫지만 그런 나여서 좋은 영화:)  "
"324","누가 마음을 잡아다 가둘수 있을까!  설렘.은 삶이 무료하던 시골아낙도 활짝 웃게 만든다.  "
"325","헤어졌기에 간직할수 있는 것.  "
"326","미중년은 가슴이 뛰지만  미노년에겐...  남배우가 좀 더 젊었으면 좋았겠다 하는 아쉬움은 있지만 그럼에도 마음 속에 시처럼 남은 영화.  항상 새로운 애인이 생기면 이 영화를 추천하고 감상평을 묻는다.  "
"327","인생에서 어떤 것도 예상 할 수 없다. 예상 할 수 없어서 그래서 더 아름다운 게 삶인 것 같다. 선물은 느닷없이 나타나 삶을 버티게 하는 힘을 주니까.  "
"328","불륜미화하는것같아서보면서좀불편했는데끝까지보고생각이바뀌었다 메릴스트립 연기 오지네ㄷㄷㄷㄷ  "
"329","간단히 보면 불륜이고 좋게 보면 엄마의 연애담. 결혼은 시간이 지날수록 의리와 의무로 스스로를 구속하지만 외도는 아이러니 하게도 사랑에 가깝다.분위기를 깨는 경고음 같은 전화벨,닿을듯 말듯한 입술,열듯말듯한 손잡이..복잡한 심리묘사가 압권  "
"330","재개봉하면 대박 칠꺼다  "
"331","지금부터OOO전 내나이 25세때 이영화를보고충격을 받았다 그후 사랑에 대한 가치관이 바뀌었고 이성의 구애에 쉽게 흔들리지않았다  이보다 더모든것을 내주었던 사랑은 없다고 생각했기에..  "
"332","뻔한 스토리싫어하는데 ,이것을 뛰어넘는 완벽한 감정의 흐름과 연기를 보여준 명작!내 인생에 길이남을 4일 ..같은 2시간 짜리 영화  "
"333","아주 옛날에 2번 보고 펑펑 울었던 기억이 난다. 멜로물은 지루해 하고 아 보던 내가 연기를 숨죽이며 봤었는데.. 언제 다시 봐야지. 명작 !  "
"334","감동/ 감정표현을 이리도 잘 할까. 작가의 의도를 사실보다 사실적이다.  "
"335","연애시대에서...잠깐 스쳤던 영화로 기억되어 봐야지~하고 마음만 먹다가 봤는데...여운이 깊게 남네요. 사랑의 완성은 꼭 함께 있어야하는게 아니란 생각이 들어요. 인생에 한번뿐인.  "
"336","처음으로 하나의 궁금중으로 인해 사람들이 미치는 모습을 봤다. &#39;저 남자는 누구지?&#39; &#39;저 여자를 보면 왜케 당황스럽지?&#39; 극 중의 이 두 사람은 이 하나때문에 미쳤다.  "
"337","10대때 TV에서 잠깐 봤던 것과 꽤 유명한 영화라는 기억이 남아있지 30대가 되서야 제대로 보네요 남녀간의 심리 묘사를 섬세하고 충분히 공감하게끔 연출한거 같아요 보는내내 로버트를  따라갔으면 어땠을지 궁금했어요  "
"338","내 생에 최고의 영화.  영화를 보는내내 숨이막히고 눈을 뗄수가없었고 영화끝날때까지 두근거리는 가슴을 진정시켰다.메릴 스트립의 OOO기는 모든장면에 스며들어있었다.  "
"339","헤피엔딩으로 이루어지는 사랑도 아름답다.하지만 이루어지지  않음으로서 더 아름답게 느껴지는 것이 사랑일지도 모르겠다. 어떤이는 일생에 그런 사랑도  한번  안해볼 수도 있는 것이 맞기에...  "
"340","all true love needs is A chance!  "
"341","30살이 넘어서 다시 봤는데참 가슴이 뭉클하네요~~^^  "
"342","일생에, 단 나흘만이어도 충분한 사랑!  "
"343","이렇게 확실한  영화도 일생에 단 한번  오는 겁니다.  "
"344","그녀의감정연기와 상황으로 눈물이절로나왓다  "
"345","불륜일 수 밖에 없는 사랑을 아름답고게 정당화시켜 잘 그렸다. 두 남녀배우의 연기력은 말할 것도 없다  "
"346","나는 당신을 필요로 하지않소..왜요?가질수없으니까..  "
"347","평생토록 어느 누구에게도 발설하지 못하기에 그만큼 애절하다  "
"348","마흔이 넘어 다시보니 그들의 사랑이..사랑으로 보이네요.  "
"349","명작 중의 명작이네요.  "
"350","중년의 사랑...  명작이다..  "
"351","몇번을 다시 살더라도 단 한번 오는 확실한 감정을 그것도 다시는 오지 않을  그런 상대가 있었으면.  "
"352","저는 아직도 눈물이 납니다. 불륜은 나쁜 건데, 분명 처음부터 안되는 사랑인 건 맞는데..그런데 빗 속의 클린트 이스트우드의 눈빛과 그 엷은 미소를 잊을 수 있을까요? 차 안에서 백미러에 목걸이를 걸어두며, 누군가를 기다리는 한 남자의 뒷모습을요.  "
"353","마지막 메릴스트립의 자동차 씬은 몰입도 최고였어요.중년의 쓸쓸함과 잠시 스쳐간 불꽃같은 사랑의 설레임을 연기한 메릴스트립의 섬세한 연기 역시 명배우! 이 영화를 보니 그 시기쯤 방영한 유동근 황신혜 주연의 MBC 드라마 애인 생각나네요 신드롬이었는데~  "
"354","이 영화를 30대 중반에 우연히 비디오 대여점에서 발견하고 무심히 틀었다가 마지막까지 숨한번 못쉬고 보았던 기억이 생생하네요.원작을 그대로 느끼고 싶어 서점을  다 OO 원작을 읽었던 아스라한 추억! 이 가을에 생각이나서 다시 그책을 읽고 있는데-  "
"355","원작 소설이 오리지널이라서 10점 주고 싶은데 그냥 9점 줍니다 그리고 이영화는 25살 이상만 봐야 감동과 여운을 제대로 느낄 수 있습니다 이 영화를 완전하게 이해할 수 있는 나이는 30살이 넘어야 하니까요  너무 좋은 영화이고 엄청 울게 만든 영화임  "
"356","세월이 흘러도  참 좋은 감동입니다.  "
"357","원더풀!  "
"358","아들 그리고 딸.  "
"359","아름답고 처연하다  "
"360","명작이 명작인 이유.  "
"361","펑펑 울게 만든 영화..아니 그냥 눈물을 쏟게 만든 영화..내 평생 기억될만한 소중한 영화입니다...  "
"362","비오는 날 차안에서의 여주인공의 갈등...마지막 선택  "
"363","최고의 배우 두명이 최고의 연기를 펼쳤다는...  "
"364","보석같은 영화  "
"365","가장 좋아하는 영화.  "
"366","사춘기때 하루만에 책 다 보고 영화로 보고 또 봐도 눈물이 주르륵...  "
"367","최고  "
"368","가슴 아픈 사랑 나는 이영화도  가슴에 뭍었다  "
"369","진하고 낭만적인.. 또 하나의 클린트 이스트우드  "
"370","눈물이 아깝지않은 최고의 영화..  "
"371","불륜이긴 하지만 가슴 먹먹한 사랑에 10점  "
"372","모든것들이 내게로와 날 삼켜린것 같아요...  표현할 수 있는 단어가 생각나지 않네요... '사랑이란 두가지가 있다....'  "
"373","가슴아픈 슬프고 감동이 절절한영화? 역시 사랑의힘?  "
"374","가슴이 먹먹해지는 영화.  "
"375","더빙이 잘됐네요. 정말 애절한 사랑이네요..  "
"376","TV 성우더빙으로 보니 새롭네요. 처음 봤을 때 보다 더 찡한 느낌입니다.  "
"377","양정인얼굴만큼 재밌다 ..  "
"378","'진리'를 이야기하는 원작, 메릴스트립의 시선에서의 완벽한 묘사와 설명.  "
"379","느낄수있다는것도때가있다는걸알게해준영화...젠장나도늙었구나  "
"380","여자를 여자이게 하는것. 쩝..씁쓸하다. 메릴스트립연기나 찬양하자  "
"381","사랑의 절대적 속성을 잘 드러내 준 영화 그와 더불어 인간의 도리도...  "
"382","초감동 굿, 아름다운 외도...  "
"383","추천해주고픈 영화  "
"384","최고의 영화..  "
"385","마음이 뭉클해지는 영화...  "
"386","전경린의 소설에서 나왔던 '사람은 사랑이 아니라 도리로 산다'는 말이 생각난다.  "
"387","비오는날 앞서가던 차안의 남자 트럭에서 갈까말까 고민하던  그 장면 기억에 남는다.  "
"388","좋네요.^^: 조금 아쉬운건, 뒤쪽에서 서로를 그리워 하는 장면이 더 나왔음^^  "
"389","가루가 되어 뿌려질때....인생 참.. 짧구나.. 라고 느껴졌다...  "
"390","잔잔하니 좋네 dl  "
"391","90년 말쯤에 접하게돼 몇번이나 읽었네요.제가 가장 사랑하는, 아름다운 사랑입니다.  "
"392","내가 가장 사랑하는 영화,  "
"393","""뭘 기다리는 거지?"" 이때 정말ㅠㅠ 클린트의 사랑은 이런것.  "
"394","사랑하지만 이별해야 하는 슬픈 선택의 순간!! 눈물은 흐르고, 가슴은 찢어졌다 ㅠ_ㅠ  "
"395","다소 진부한 여성 편향적 성판타지를 유려한 문체로 펴냈음.  "
"396","완전 최고..ㅠㅠ  "
"397","재밌게 봤음,,로맨스영화가 이정도면 몰입 잘되는겁니다 고갱님  "
"398","가족만을위한삶에서자신을돌아보고자신의가치를찾아가는계기를마련한영화  "
"399","여자는 누구나 일생의 한번은 이런사랑을 꿈꾸지 않을까?  "
"400","다리를 보여주고선 눈물을 자아내게 해주는 감독의 솜시를 보라! 짧지만 강한 사랑!  "
"401","나의 사랑에 대해 생각하게 해준 영화..메릴 스트립 이 영화에서 연기 진짜 잘하네요.  "
"402","평생을 살아도 찾아오기 힘든 소울 메이트를 만나는 일이란 이런걸까.  "
"403","차마 못 이룬 사랑이  환상을 깨트리지 않고 평생 소중하게 간직할 수 있었던 건지도.  "
"404","OST에서 크게 드러내지 못한 아쉬움. 결말이 다른 방향이였어도 아름다웠을 법 하다.  "
"405","강렬한 불장난에 지난 사랑이 아니었단 걸 확신받아서 기뻤다  "
"406","기대를 너무 해서 그런가. 별로였다  "
"407","여자에겐결혼은구속이고희생이다걍혼자살면서몸이나팔아라여자들을묘하게만들었다  "
"408","불륜과 로맨스의 팽팽한 줄다리기에 주인공들의 연기력이 로맨스의 손을 들게 한 영화  "
"409","안타깝지만 그래서 더 아름다웠던..  "
"410","잔잔한 분위기도 좋고, 생각할 것도 많았던..  "
"411","아...  "
"412","재밌다  "
"413","단촐한 채색... 긴여운~~~  "
"414","지난 어느 봄 흐드러지게 핀 보랏빛 제비꽃 향기에 취해  "
"415","비속 차안 씬이 자꾸 생각난다  "
"416","최고중의최고  "
"417","너무나 아름다운 그 날을 추억하며...  "
"418","영화끝나고목록들이나오는데뒤에보이는다리와그주변을끝까지주시하며여러생각했어요  "
"419","클린트이스트우드 아아 이 배우 이름만으로 값어치 있는 영화  "
"420","아 사랑!  "
"421","인생과 사랑에대한 이야기다.  "
"422","클린트! 이야기를 이끌어가는 그의 능력은 정말 탁월하다!  "
"423","클린트 이스트우드 너무 멋있다..  "
"424","현실에서는 불륜 단지 영화이니까 아름다울뿐..  "
"425","잔잔한 감동...  "
"426","잼있어요...  "
"427","감동~~  "
"428","사랑  "
"429","굿!!!!!!!!!!!!!!!!  "
"430","역시 클린트 이스트우드다. 또 반했다.  "
"431","많은 걸 느끼고, 울고 있는 재 자신을 보았다.  "
"432","오랜만에 영화보고 울었어요  "
"433","이런 사랑도 있을 수 있구나..  "
"434","오래간만에 너무 감동적으로 봤네요..... 최고입니다....  "
"435","이스트우드옹, 액션만 잘 하는줄 알았는데, 다 잘하셔,, 존경합니다  "
"436","명원작소설! 명감독! 명배우! 무슨말이 더 필요한가?  "
"437","최고  "
"438","이루어지지 없었기에 더욱 아름다웠던 사랑.  "
"439","원작도 영화도 매력적이다. 여운이 많은..  "
"440","마지막엔 결국 눈물 뽑게 만드는....  "
"441","비오는 날, 백밀러에 목걸이 거는 장면 베스트! 정말 감동적인 영화  "
"442","최고의 러브스토리  "
"443","보고난후,,한동안 감동에 젖어있어야 하는 그런 영화,  "
"444","보고 있을때는 6점을 다 보고 나서는 8점 9점 점수를 줄 정도다.  "
"445","윽...옛생각이 떠오르면서 가슴을 후벼파는구나  "
"446","세상 모든 멜로가 매디슨카운티적 책임을 등에 업어라  "
"447","어렸을적엄마손잡고가서봤던영화가클린트이스트우드가연출하고연기한영화였구나...  "
"448","94년이었던가 책으로접한영화 한창의 중학시절을 감상으로 물들게한영화.  "
"449","중년의 사랑이 이렇게까지 아름다울 수가  "
"450","책을 후닥 읽고 영화를 봤는데.. 책이 더 깊긴 해도 영화도 굳 ㅠㅠ  "
"451","평생잊을수 없는 애틋한 멜로 .  "
"452","결혼을 한 사람이라면 영화 이상의 의미를 가질 수 있는 영화.  "
"453","슬퍼요...  "
"454","평생을 잊을 수 없는 4일간의 사랑, 그 추억으로 살아가는 두 남녀  "
"455","이때까지 살아오면서.. 제일 감동적인 영화....ㅜ_ㅜ 슬프고 아름답다  "
"456","이별을 해야만 비로소 사랑이 완성되는 것...  "
"457","일생에 한번뿐인 확실한 감정,,, 사랑,,,  "
"458","난 고지식하지만 이해는 간다. 부모님세대를 이해해줄 필요가 있지 않을까?  "
"459","아 내인생 최고의 멜로영화.. 중년의 사랑이 이렇게 멋질줄이야  "
"460","정말 가슴이 찡...하네요...♥  "
"461","시간이 지나도 더 깊은 여운이 남는다....  "
"462","살면서 몇번 만나기 힘든 명화 중의 명화  "
"463","가슴이 시리다 못해 아플정도다...  "
"464","마지막 자동차씬 가슴이 미어진다...  "
"465","펑펑울었다............  "
"466","아름답고 감동적인 사랑이다..하지만 마음까지 움직이긴 역부족이다..  "
"467","사후에도 프란체스카는, 자식들에게 진정한 사랑을 일깨워 주었다.  "
"468","불륜따윈싫어하는나를줏대없게만드는...볼때마다미치게슬픈영화...최고!!  "
"469","이렇게 확실한 감정은 일생에 오직 한 번만 오는 것이요..  "
"470","내가 사랑했었던 그 감정들이 되살아났고 차문손잡이를 잡은심정을 느꼈다  "
"471","정말... 어려운 선택이 아닐까.. 멋진 영화임엔 틀림 없다  "
"472","나어릴적부모님논쟁의대상이&#46124;던영화.  "
"473","빗속의 클린트 이스트우드가 원작의가슴시림에 찬물을 끼얹었다.  "
"474","저런 사랑을 해보고 싶다!!  "
"475","두배우의 열연은 좋지만 원작의 감동과 비교하면 조족지혈이다  "
"476","손 동작 하나로도 감동을 주는 메릴 스트립에게 경배를..  "
"477","원작 분위기 잘 살린듯  "
"478","불완전의 미학....  "
"479","마흔이 넘은 남자가 꼭 봐야할 영화  "
"480","거장이 만든건 다르다  "
"481","클린트 이스트우드가 이렇게 멋있었다니.......  "
"482","원작에충실한...실화이지만...안믿겨....  "
"483","3일간의 낮과 밤... 평생을 건 사랑...  "
"484","이겁니다..혼자 울고,웃고,뭉클하고 싶을때는  "
"485","안땡기는 영화였지만...좋았다..명대사가 많았고..  "
"486","빗속의 미소,,, 목걸이,,, 좌회전,,, 손잡이,,,눈물,,,  "
"487","느끼지만.. 알지만.. 가슴속에 담아 둘 수 밖에 없던 사랑..  "
"488","마음속의 비가 내리는 안타까운..  "
"489","남자지만 메릴스트립이 너무 이해돼 슬펐던...  "
"490","사람들의 삶에 관한 사랑..  "
"491","나흘 간의 사랑, 그리고 평생의 그리움...  "
"492","3번보았어요 문득문득 생각날때 비듈사두엇거든요 넘 좋아요  "
"493","쏟아지는 비...두 사람의 이별장면이 압권.  "
"494","이런게 정말 사랑영화 아닐까.  "
"495","너무나 멋진 영화에요..  "
"496","romantastic~~  "
"497","9.5점 주고싶은데...걍 10점 주고 갑니다.아직미혼이라..  "
"498","중년의 사랑이 이렇게 전율을 느끼게 하다니  "
"499","클린트 이스트우드 만이 줄수있는 잔잔한 감동!  "
"500","잊을수 없는 좌회전씬.  "
"501","감동이다.  "
"502","감동.  "
"503","일생에 단 한번 느끼는 감정이란걸 나도 느껴보고 싶어졌다!  "
"504","4일간의사랑........."" 아 감동적이다.ㅜㅜ  "
"505","마지막5분외엔공감안가는대화들부담스런주인공들 언페이스풀추천  "
"506","눈물이 멈추지 않는다.  "
"507","감동.......  "
"508","노장의 멜로.  "
"509","마지막 자동차 씬이 그들의 모든 것을 말해 준다.  "
"510","일생에 단 한번 오는 감정..이 말이 내가슴을 아프게 했다..  "
"511","사랑....  "
"512","원작 소설보다  영화가 훨씬 낫다. 역시 클린트의 연출의 힘  "
"513","중년 남녀의 사랑이 이렇게 애절할 줄이야..  "
"514","본지 꽤 됐는데 진한감동,진한여운이 아직까지도 남아있다  "
"515","가슴찡한영화....  "
"516","신호등아래에서..목걸이를 걸어두는 남자.. 울음을터뜨리는 여자..  "
"517","언제봐두..가슴이 저리지요... 이런영화 다시 안만드나요?  "
"518","사랑한다 사랑한다 떠들지 않아도, 가슴깊히 느껴진다  "
"519","클린트,메릴의 연기가 돋보임.. 최고의 영화중에 하나.  "
"520","제임스윌러의 글을 초라하게 만들었다.  "
"521","쓰레기. 가족이 집나가자마나 중년여성이 지나가는 남자 꼬셔서 며칠동안 광란의밤 보낸이야기. 심지어 그 과정이나 제목인 다리나 뭐 하나 연결되는거 없고, 이름값에 비해 전혀 절제되지않던 연기. 밤의해변에서혼자에 달린 악플이 부끄러울정도. 과연 개티즌.  "
"522","관람객아름답지만.... 결국 불륜이란 점에서 -2점 ㅠㅠ  "
"523","관람객불륜얘기..그렇지만 애잔함 그래도 역시 결국 불륜  "
"524","그래도 불륜은 싫다. 결혼을 하지 말든지 이혼하고 사랑해라  "
"525","두 주인공의 실화이야기라 더 감동적인 영화 재개봉하는구만~~  "
"526","그래도 불륜일 뿐이다! 하지만 내 아내라면 용서할 것이다!  "
"527","오랫만에 영화보고 실컷 울었네요...  "
"528","섬세한 연기가 돋보인 영화~ 가슴을 울린 영화~ 내게 손에 꼽히는 영화가 될 듯! 여운을 남긴 영화였다~  "
"529","엄마가 좋아한 영화..영화속 사랑을 이해하기 어려웟던 고등학생때 함께 봤지만 30대중반 지금에서야 나도 좋아할수있게된 영화  "
"530","프란체스카가 로버트와 함께 떠났다면 불륜과 배신이라는 비난을 피해갈 수 없었을 것이다. 사랑은 상대방에 대한 의리이기도 하니까.  "
"531","이스트우드의 섬세한 연출에 놀랐음. 문을 열고 나갔으면?  "
"532","먹먹함에 두 번 다시 보고 싶지 않다.  "
"533","내겐 너무 어려운 소재...(마누라한테 잘 하거라...;;;)  "
"534","연기와 대사는 10점..내용은..이혼하구 둘이 살았음 해피엔딩이었을까? 이루어지지 못했으니 미화될 수밖에~  "
"535","당신이 들러리에 불과 하더라도 인정할 수 있다면 찬양하라  "
"536","책으로 읽었던 떨림 대신 느리고 진득한 흐름.  "
"537","재미없게봣는데 계속 생각나는영화  "
"538","보면 볼수록 동요되는 사랑, 불륜일지라도  이런 사랑을 하는 사람이 부럽다. 나같아도 메릴 스트립처럼 하지 않을수 없었을 듯.  "
"539","어릴때봣을땐 그저그렇다고 생각햇지만 나이들고 영화줄거리 주인공의 감성을이해하고 나서다시보니 정말좋은영화라는걸 새삼느낀다 살면서 사랑이란걸 정말느끼는사람이 얼마나많을까?  "
"540","이 영화가 불륜을 미화시켰다고 생각한다면 영화를 잘못 이해한 것이다.  결혼생활은 사랑이 아니라 의리와 도리로 지키는 삶이란걸 극중 프란체스카를 통하여 잘 표현한 작품으로서 불륜이 생활화 된 현시대의 유부들이 꼭 봐야할 영화이다.  "
"541","20대 본 기억과 30대에 본 지금은 역시 느낌이 다르네요. &#39;이렇게 확실한 감정. 일생에 단 한번 뿐.&#39; 이 명대사가 영화를 함축해 주네요.  "
"542","감정이 언제나 진짜인 것은 아니다만 평생 후회할 절제는 안 하니만 못하다.  "
"543","좀 지루하긴해....사랑 할때보다 사랑을 잃은 후가 더 볼만&#54720;다,.  "
"544","완전...  "
"545","불륜과 사랑의 차이가 이런 것이구나.  "
"546","뭐가 옳고 그른것인진 모르지만 후회하지않는다면 난 그것을 택하겠다  "
"547","일생에 단한번 만나는 사랑이라고 하기엔 마이클과 프란체스카 사이의 교감이 너무너무 부족했다. 충분히 드러내지 않았다. 명성에 비해 완전 실망. 그저 아름다운 시각으로 만들려했던, 유부녀의 불륜을 다룬 영화라는 점이 이 영화에 파장을 일으킨 것일 뿐  "
"548","마지막 장면이 인상깊긴하나..불륜이라서..  "
