"","reviews"
"356","마음이 따뜻해지다 못해 뜨거워지는 영화  "
"357","관람객감동적입니다. 추천합니다.  "
"358","팔에 화상이있어 사람들의 시선이 싫어 붕대로 가리고다녔던사람이라 예고편을 보자마자 너무보고싶은 영화였어요 영화 초반부터 어기의마음이 조금이나마 이해가되서 엄청 울었어요 ㅜㅜ어기도,잭과 썸머도 너무 예뻐요 정말 감동적이고 따뜻해지는 영화입니다  "
"359","관람객옳은것과 친절과 친절중 선태하려면 친절을 선택하라는 대사가  ..  "
"360","관람객너무 재밌고 감동적인 영화입니다. 모든아이들에게 자신감을 키워줄수 있는 영화라고 생각합니다.  "
"361","관람객매우 감동적이에여 엉엉엉 ㅠㅠ  "
"362","관람객하나의 이야기를 다양한 시선에서 보여준다. 마음이 따뜻해지는 영화.  "
"363","관람객마음이 따뜻해지는 좋은 영화였어요~^^  "
"364","이런 영화가 개봉관이 적어 많이 볼수 없다는게 조금 안타깝습니다.아이들과 함께 보고 힐링받고 나왔네요~  "
"365","너무나 감동적이고 삶에 대해 생각해 보게 하는 영화  "
"366","관람객부모로서 많은걸 생각하게 하는 영화  "
"367","최근 몇 년간 본 영화중에 최고입니다. 정말 잘 만든 영화입니다. 연출과 연기력이 특히 인상적이었으며 모두가 주인공이라는 느낌이 매우 좋았습니다. 각 장면장면마다 지루할 틈이 없었습니다. 영화를 잘 모르지만 웰메이드 영화라고 말할 수 있습니다.  "
"368","이 영화를 보는 모든 이가 위선자가 아니길 바라며  "
"369","관람객다각도에서 여러 캐릭터의 마음을 보여주는게 좋고 감동적  "
"370","개봉관 및 관객수는 작았지만 재미, 감동은 최고!왜 관객이 작은지 이해가 안 가는 영화!왜 관객들은 10점 만점을 주는지 직접 보면 이해가 가는 영화!  "
"371","타인에 의해 받은 상처때문에 세상을 마주할 용기가 나지 않는 이들에게 바치는 인생영화.  "
"372","최고에요...! 꼭 보세요  "
"373","말이필요없는 힐링영화  "
"374","관람객아 정말 최고의 영화네요^^~!~~!~!~  "
"375","관람객잘봤어요좋아요좋아요  "
"376","관람객가족영화및 회사 단체관람으로 추천합니다.  가장 기본이 무엇인지 다시금 생각하게 되는 영화였어요. 아이들보다 권력있고 힘있는 어른들이 꼭 봐야할 영화이네요.  "
"377","학교에서 학생들에게 꼭 보여줘야할 영화!놓치지말고 꼭 보세요  "
"378","개인적으로 20OOO 동안 &#39;원더&#39; 보다 더 좋은 영화는 없을 듯 합니다.  "
"379","관람객줄리아 로버츠 연기 너무 좋음  "
"380","인생영화가 될 것 같다    .  "
"381","태양은 혼자 빛날 수 없는 법  "
"382","Wonder....  "
"383","평점이 너무 높은 듯...  "
"384","평점과대평가 방지용입니다  "
"385","내 인생의 최고의 영화 내마음 깊은 아래속으로 울려주고 나에게 감동과 행복 미소와 눈물을 함께해준 영화  "
"386","따뜻한 영화에요~~~  "
"387","힐링되는 영화. 추천.  "
"388","식상한 결말일수도 그런데 풀어가는 과정과그안에 신파없이 그려가는 내용이 너무 좋았다누구나 상처가있고 박수받을 이유가있다  "
"389","역대급영화네요ㅠㅠㅠㅠ  "
"390","쇼생크보다 재미있다고?  "
"391","위대함은 강한 힘이 아니라 힘을 올바르게 사용하는 것이다. 그 소년의 행동은 타인의 마음을 울리고 용기를 북돋기에 위대한 것입니다.  "
"392","감동적이고 깊이 생각케 하는 영화  "
"393","원더 책을 읽고 너무 재밌어서 영화도 봤는데 너무 감동적이고 재밌어요. 개인적으로 잭 너무 잘생겼곸ㅋㅋ 어기가 열심히 학교가는 모습도 너무 보기 좋아요. 전 제가 못생겼다고 생각했었지만 제 외모에 감사하는법도 배운거 같아요  "
"394","평점이 너무 높아서 ...  "
"395","아이들과 보면 좋은 영화.  보고나면 마음이 따뜻해집니다  "
"396","진짜 잘만든 영화. 영화 끝나는게 아쉽긴 처음이었다.  "
"397","오랜만에 영화다운 영화를 봤다  "
"398","어기 넌 최고야....  "
"399","관람객한 번 쯤 볼만한 영화였어요  "
"400","결국 살면서 내가 가져야 할것은 소신과 따뜻함이라는 생각이 들었다. 옳은 일에는 눈치를 보지 않는 것, 힘겨운 싸움을 하는 이에게 친절한 것. 이건 용기와 노력을 필요로 하는 일 같다. 아이들이 참 멋지고 귀여웠다.ㅋ  "
"401","펑펑....광광..  "
"402","‘힘겨운 싸움을 하는 모두에게 친절해라그 사람이 어떤사람인지 알고 싶다면 그저 바라보면 된다’마음이 따뜻해지는 영화 ㅠ사람은 겉보다 속을 보자 여러가지 교훈을 받았다  "
"403","너무나 따뜻한 영화예요. 사랑하는 사람이랑 같이 보고 싶고 먼훗날 제 아이에게도 보여주고 싶습니다. 좋아라..  "
"404","공감이가는 영화라서 더 마음에와닿네요.세상에 평범한아이는 없습니다 단지 조금 특별할뿐 요즘 학교에 왕따 학교폭력등이 더심한지 알겠네요줄리안 부모님을보니 참 가슴이아팠습니다 영화보다 현실에서 이런 부모님들이 있으시겠지요많은 생각을 하게되는 영화였습니다  "
"405","너무 감동적이다. 두번 세번 봐도 눈물 날것같은 영화  "
"406","진짜 훌륭했습니다 정말 감동적이였어요  "
"407","착한 너무나 착한 가족 영화 아이들에게 보여주고 싶은 영화  "
"408","살면서 한 번쯤은 꼭 봐야하는 영화  "
"409","관람객시선을 바꿔줄 이런 영화가 많아졌으면  "
"410","그냥 고민말고 보세요 후회 없으실 겁니다  "
"411","슬퍼서 울지 않았다. 감동이 온 감각을 채워 오열했다  "
"412","마음이 따뜻해지는 영화  "
"413","정말정말 최고의 영화!!!감동,감동이에요  "
"414","좋은 사람들이 있어 세상이 굴러가고 삶이 계속 됩니다. 그 누구의 것이 아닌 우리 모두의 세상이.  "
"415","감동적인 영화~ 아이에게 꼭 보여줘야하는 영화다~~최고~  "
"416","꼭  봐야할 가족영화, 똑같은 상황은 아니지만 모든 캐릭터의 마음들 이 공감이간다.  "
"417","관람객너무나도 마음이 따뜻해지는 영화입니다 ^^  "
"418","눈물을 안흘린순간이 없어요  "
"419","아직 아이는 없지만 내 아이가 만약 저 상황이라면... 이란 생각에 몰입해서 볼 수 있었다. 너무나도 마음따뜻한 가족이야기.. 감동에 눈물이 절로 흘렀다.  "
"420","이 한편의 영화에 우리의 삶과 인생이 다 들어 간것처럼 느껴지는 온 가족이 함께 보면 좋을만한 영화...  "
"421","나도 어기처럼 용기를 내야지 친구가필요해  "
"422","재밌다. 미국의 문화상을 볼수 있다  "
"423","프릭의 사회적응기...  "
"424","그곳에 가고싶고 살고싶다  "
"425","말이 필요 없습니다. 최고입니다.  "
"426","결혼 후 친청 부모님과 함께 과일을 먹으며 가족모두 간만에 끝까지 집중하며 본 마음이 따뜻해지는 영화  "
"427","힐링..! 보는 내내 감동입니다 ..보는 내내 울컥하는 느낌과 엄마미소같은영화이네요ㅎ  "
"428","옳은일과 친절함 둘중 하나를 택해야만 할땐 친절함을 택하라...이 말이 지금 시대에 진정 필요한 교훈이 아닐가 생각해 봤네요. 손해 안보는것, 이기적으로 살아야 잘 사는 사람이 되어버린 현실에서 한번쯤 돌이켜 생각해 볼 수 있었던 좋은 영화같습니다  "
"429","잔잔한 감동이 있네요. 잼있음.  "
"430","시간이 지나 더 회자될 영화, 훈훈한 내용도 좋지만 아역으로 배우들이 몇 년 후 엄청나게 떠 있을 것 같음 비주얼도 좋고  연기도 잘함  "
"431","영화 처음부터 끝까지 너무 행복했던 영화  "
"432","you are a wonder  "
"433","결국엔 다 선한모습이 있다는걸 말하고자 하는것 같다 이런 긍정적인 메세지는 좋지만 글쎄??  "
"434","참 재미있었어(9살 우리 아들의 감상평)  "
"435","관람객이런 사람들과 이런 영화만 가득찬 행복한 세상이 살고싶다  "
"436","감동적이에요ㅠㅠ 어렸을 때 책으로 읽었는데 영화로 보니까 색다르네요  "
"437","정말 따뜻한 영화입니다. 사람냄새 가득한 좋은 영화네요.  "
"438","생각보다 훨씬 재밌었고 따뜻한 영화였다  "
"439","아 정말 간만에 펑펑~ 아주 펑~~~펑 울면서 봤다. 비록 픽션이지만, 무엇보다 저 어린아이의 강인함에 가슴이 뜨거워졌고 또 내 자신이 부끄러워졌다. 우리 사회 모든 auggie 곁에 저런 따뜻한 사람들만 가득하기를 바라본다  "
"440","이런 대박 영화를 이제야 봤네요보는내내 입가엔 웃음이 눈에선 눈물이  "
"441","다 이쁘고 잘생긴 출연자만 나와서 눈호강좋은 말들에 귀호강뻔한 교훈이지만 다시한번 상기시켜주는잘 만든 영화  "
"442","보이는게 전부는 아니다  "
"443","헉~ 이영화 마약이냐? 어떻게 예고편만 보고도 눈물을 나게 만드는거냐?  "
"444","마음에드는영화였다 어기와윌의우정.주변의훈훈한이야기가가득하다 보는 내내 눈물이고였다  "
"445","많은 감동과 배움을 준 영화입니다. 이런 영화 좀 더 많았으면 좋겠습니다.  "
"446","너무 대사 하나하나 가슴속에 새기며 봤네요ㅜㅜ감동!!  "
"447","최고의 인생영화가 될듯~  "
"448","가족의 사랑이 무엇인지 돌아보게 되는 영화.. 아픈아들을학교를 보내는  엄마의 마음이 고스란히 느껴져 울었던 영화우리 아들이 너무 좋아하고  위로를 받았던 영화 각자의 시선에서 생각과 마음을 풀어내는 모든 과정들이 좋았던 영화.이다.  "
"449","편견의 벽을 낮추는 것은 쉽지 않지만 그걸 깨부수는 것이 위대함의 시작이자 끝이다.  "
"450","눈물 쥐어짜는 영화일까 미루다 미루다 보게 되었습니다.정말 오랜만에 즐길수 있었던 좋은 영화였습니다.영화를 보는 내내 여러모로 많이 느끼고 다시 생각하게 되었습니다.안보신 분이 계신다면 꼭 추천하고 싶네요.  "
"451","말이필요없어요 그냥 보세요. 반성도되고 세상을 아름답게 만들 수 있는 용기와 힘이생깁니다.  "
"452","예고편 보고 장애 가진 아이가 세상에 맞서는 그저 그런 흔한 영화인줄 알고 기대를 정말 1도 안했는데...하.... 아이에게는 앞으로 어떻게 살아가야하는지 그리고 어른들에게는 앞으로 어떤 어른으로 어떤 본보기가 되어야하는지 알려주는 영화입니다.  "
"453","마음이 따뜻해지는 영화  "
"454","Be kind, for everyone is fighting a hard battle.  "
"455","보는시선을 바꿔야한다. 어기는 다르지 않으니까  "
"456","인생영회입니다. 따뜻함을 주는 영화는 막상 개봉하고 금방 사라진다는 것이 아쉽네요..!!! 요 근래가 아니라 인생에서 꼽을 명작입니다  "
"457","올ㅎㅎ 룸 애기 였구나 .  "
"458","가슴 한켠이 따뜻해지는 영화입니다.  "
"459","영화니까 표현할수있는 동화같은 해피 엔딩.  "
"460","인생영화중에 하나네요  "
"461","원더는 정말 원더러스한 영화다.  "
"462","관람객우연히라도 이 영화를 많은 사람들이 봤음 좋겠다.  "
"463","헐리웃이 가장 잘하는 것  "
"464","관람객마음이따뜻해지는영화입니다용기를잃고좌절하고있는모든이에게추천하고싶습니다  "
"465","대사 한마디 한마디가 전부 명대사다..ㅠㅠ  "
"466","최고다... 별 기대없이 봤는데 개인적으로 3번이상 볼수있을만큼 너무 따뜻하고 간간히 재미요소도 있고 무엇보다 희망과 감동을 주는 메시지 그리고 수많은 격언들과 가족들의 믿음 정말 너무 사랑스러운 영화다.. 부모님과 친구랑 함께  꼭 보고싶은 영화  "
"467","관람객전형적이지만  따뜻한 영 화  "
"468","얼굴은 달라도 모듣게 똑깥다  "
"469","오메 이런 감동이ㅜㅜㅜ많은 교훈을 주는 영화네요  "
"470","감동적입니다, 연기 내용 통찰 소소한 유머 힐링되는 영화  "
"471","어기가 너무 밝게 자라줘서 내가 다 고맙다  "
"472","출연진들 다 사랑스럽고 재미와 감동이있는 완벽한 힐링영화였어요  "
"473","내 인생의 최고의 영화..  "
"474","진짜 두번세번 봐도 아깝지 않을 영화!  "
"475","혼자 훌쩍이며 재밌게 봄..  "
"476","희망적인 영화네여 상영관이 없어서 아쉽네요  "
"477","하 최고네요..가슴이 따뜻해진다라는 말 실감했습니다.  "
"478","어기의 웃는 얼굴이 너무 보기좋다. 마음이 많이 따뜻해 졌다. 흥미로웁고 따뜻한 영화.  "
"479","가족애정석.사랑의정석.교육의정석.  "
"480","화목, 배려, 사랑의 가족  "
"481","많은 생각을 하게 하는 영화.더 많은 사람이 봤으면 좋겠는 영화!작품의 구성방식과 주제전달력 그리고 마음따뜻해지는 스토리 무엇하나 빠지지 않는 최고의 영화!  "
"482","책을 꼭 읽고싶게 만드는..놀랍고 경쾌한데, 뭉클한 영화  "
"483","보는 내내 지루하지 않았어요..진짜 좋은 영화  "
"484","친구들한테, 선생님들께 보여주고싶은 영화에요 지금껏 본 영화중에 가장 좋았어요 ㅠㅠ  "
"485","신파도아니고 액션도 없는 잔잔한 영화가 올해최고의영화.  "
"486","행복하게 담은 영화였어서 영화가 전달하려는 메세지를 부담 없이 느낄수 있었습니다 재밋었어요  "
"487","보고싶은데 눈물  날까 쪽팔려서 못 보긋네  "
"488","마음의 상처가 치유되는 영화  "
"489","Something just like this 뮤비에 나오는 영화 맞죠?  "
"490","진짜 좋은영화입니다ㅜ 많은사람을이 보면 좋겠어요  "
"491","내 생에 최고의 영화인 것 같다. 특히 잭윌 너무 잘생겼오ㅠ  "
"492","최고의영화이다 정말 감동받았다  "
"493","진짜 오랜만에 너무 좋은 영화 봤네요ㅠㅠ 처음부터 끝까지 감동인 영화에요ㅠ  "
"494","잔잔하게 감동적인데 재미도 있어여  "
"495","너무재밌고 감동적이에요  "
"496","기분좋은 영화네요. 강추합니다  "
"497","지난 날의 저를 되돌아볼 수 있도록 교훈을 주는 영화이며, 마음도 따뜻해지는 영화였습니다. 명작입니다.  "
"498","You are just a wonder, baby이 말 그대로 그 자체로 참 축복이자사랑인 놀라운 이야기 너무 아름다운 영화였다!보고 보고 또 봐도 울면서두고두고 감동받을 그런 영화  "
"499","진짜 너무 최고인영화다  "
"500","정말 많은 것을 느끼고 배우게 해주는 영화  "
"501","처음에는 울었고 마지막에는 웃었다... 정말 가슴 따뜻해지는 가족 영화 왜 이걸 이제 알았을까... 너무나 강력추천합니다... 최고의 영화 한편 보았습니다.  "
"502","너무 따뜻한 영화. 일하느라 감정인 메마른 나에게 돌아볼 수있게주는 영화. 출발 비디오 여행에서 소개한 영화를 보고 어렵게 상영관 찾아 보고나왔다.  이런 사랑을 나누고 사는 삶은 행복할 거같다. 소장하고 두고두고 보고싶은 영화. 잘봤습니다.  "
"503","옳음과 친절함 중 하나를 택하라면 친절함을 택하라  "
"504","아..이영화..좋다..억지스럽지않고, 인물하나하나가 이렇게 따뜻할수가.자극적인 인스턴트말고 엄마가차려준 정성스런 집밥 한상먹구 속이 죄다 따뜻해지는 그런 뿌듯함이 영화에서 폴폴~^^  "
"505","헐리웃은 이런 영화도 잘만드네요....넘 기쁘게 봤구요 남들에게 친절함을 다시한번 생각하게 만드네요..  "
"506","내인생 최고의 영화  월플라워 감독이었군... 시종일관 눈가가 촉촉 ㅠㅠ  "
"507","정말 감동적인 영화였습니다!  "
"508","가슴 속에 숨어있던 눈물버튼을 10분에 한번씩 눌러대는 통에 계속 번진 화면으로 봤네요. 뻔한 전개에 작정하고 눈물 뽑아내려고 만든 영화들과는 차원이 달라요. 꼭 주변사람들과 함께보시길...  "
"509","영화관에서 못봐서 아쉽습니다ㅜㅜ  "
"510","모두에게 보여주고싶은 영화  "
"511","내 생애 최고의 영화 입니다.남자나이 42살 살면서. 눈물이 남아 있음을 알려준 영화 입니다.영화 음악이 끝날때까지. 그냥 자리에서못일어났습니다.  "
"512","헬멧이란 세상을 벗어던진 소년. 진실한 관계에 대한 큰 울림과 세상을 향해 나아가는 용기  "
"513","어메이징메리, 원더 같은 영화는 내게 언제나 감동을 준다  "
"514","재밌고 감동이예요~!  "
"515","따듯한 영화. 딱 좋아하는 스타일의 영화.주인공들도 매우 미인이예요^^  "
"516","어른들의 행동이 이렇게 중요하다는 걸 깨닫는 영화에요 그리구 개개인의 상황들이 너무나 이해가 되서 눈물이 줄줄새요 꼭 휴지나 손수건 챙기세요  "
"517","너무나도 따뜻하고 감동적인 영화였어요. 가족들과 기분좋게 금요일밤을 마무리했네요. 나중에 내 자식들에게 이 영화 꼭 보여주렵니다.  "
"518","착한마음을 가지게되는 영화♡  "
"519","감동적인 영화입니다. 부모의 마음으로 본다면 더 없이 몰입할수 있는 작품일듯 합니다. 아이들 연기도 일품  "
"520","얼마나 아름다운 마음을 가진 사람들이길래이런 영화를 만들수 있을까  "
"521","좋아하는 감독 목록에 스티븐 크보스키 추가  "
"522","관람객진짜 재밌어요. 세상의 모든 어른이와 아이들이 봐야할 영화라고 생각합니다.  "
"523","정말 보는 내내 마음이 뭉클하면서도 따뜻해지는 영화네요.  영화관에서 보지 못한게 아깝습니다 ㅠㅠ 상영관 좀 늘려주세요!!!!  "
"524","상처를 치유해주는 가슴 따뜻한 이야기  "
"525","가슴이 뭉클해지는 좋은영화다. 어기가 하나 둘 극복해나갈때 왠지 나도 기분이 나아지고 좋은 시선으로 어기를 응원하게 된다.  "
"526","관람객시작부터 끝까지 감동과 행복으로 가득찼던 영화  "
"527","아이랑 다시 보고싶어요~♡  "
"528","아름다웠고 아름답고 아름다울 우리들의 인생  "
"529","인생영화 추가. 정말 정말 정말 아름다운 영화  "
"530","꼭 봐야할 영화네요 추천합니다후회없을꺼에요!  "
"531","미란다는 전혀 해결된게없네..  "
"532","꼭 봐야할 영화에요~ 마음이 너무 따뜻해지고 나중에 우리 자식들도 꼭 이렇게 키워야겠어요  "
"533","저에겐. 명작입니다 근데남편은 지루했대요ㅎㅎ  "
"534","영원히 이 영화가 끝나지 않기를 바랐다.  "
"535","풀먼부부같은 부모가 되고싶다.  "
"536","계속 눈물나게 하는 영화ㅜ  "
"537","너무너무 좋았다. 마지막 졸업식에서는 왜그렇게 눈물이 나던지...  "
"538","진짜 별 기대없이 봤는데 너무 감동적이였어요  "
"539","감동과 희망 교훈 너무나 좋은 영화다.  "
"540","올해 본 영화와 볼 영화 중에 최고이고 최고일 영화  "
"541","눈물겨운 모성애와 가족간 뜨거운 사랑이 담긴 한편의 휴먼드라마 입니나?  "
"542","많은걸 깨닫게 해준 영화  "
"543","너무좋네요 깊은감동 따뜻함  "
"544","ㅜㅜ 감동이다 미국식문화가 부럽다  "
"545","친절하고 기적같은 감동을 알려준 영화  "
"546","따뜻하고 밝은 가족,소년에게 다가가는 아이들,그리고 용기를 잃지않는 소년의 모습이 너무 예뻤다  "
"547","관람객감동이예요~~또보고 싶네요  "
"548","너무나 너무나 행복한 영화 지난 1년동안 최고의 영화강추강추추추~!!  "
"549","특별하고 멸종해가는 타인에 대한 사랑이 듬뿍 담겨있는 영화!!!! 그리고 착한 사람들 이야기!!!!  "
"550","작은아이에게 많은걸 배웠습니다.  "
"551","최고최고최고최고최고!!!!  "
"552","아이기 크면 꼭 함께 다시 보고싶은 영화입니다.눈물 엄청 흘리고 느끼는 바가 크네요.  "
"553","내  인생에서 가장 가슴 따뜻했던 영화  "
"554","이  영화를 보면서 몇번을 울었다 웃었다했는지 모르겠다 ㅎㅎ  "
"555","학생들한테는 교훈이 델 영화고 감동에 영화인데 슬픈신이 빠져서 감동이 덜하달까,,,  "
"556","스토리가 너무 뻔하다는 생각이 들어서 ,,전 그럭저럭 ...  "
"557","살면서 많은 불행도 있고 실수도 저지른다. 특히 어기처럼 타고난 외모같은 선택할수 없는 것에서의 불행은 매우 슬퍼지는 일이다. 영화는 현실적인 상황과 희망적인 손길로 이야기를 잇는다. 각자의 사정으로 엇갈리다가도 다시 화해하고 용기를 주기도하는,친구.  "
"558","감동이네요. 재밋었어요. 많은 교훈이 함축되어있네요.  "
"559","눈시울을 붉히면서본영화 너무나 감동적이고 큰교훈을주는영화!  "
"560","따뜻함을 느낄 수 있는 영화  "
"561","옮음과 친절 중 하나를 택하라면 친절을 택하라는 오웬 윌슨의 말이 기억에 남는다.  마음 따뜻해지는 좋은 영화. 내용 감성 버릴 것 하나 없는 훌륭한 영화  "
"562","군더더기 없는 좋은 교훈을 주는 그런 깔끔한 영화 잭윌과 미란다는 크게될 배우들같다 제이콥이야 탄탄대로고  "
"563","원더, 제목처럼 기적같다  "
"564","영화 정말 많이 보러다녔는데,단언코 2017년에 본 모든 영화중 best !!!!심지어 20OOO에도 이 영화가 최고일것 같다.보는 내내 맘이 촉촉하고 힐링되고따뜻하고 감사하다????  "
"565","절로 미소짓게 만드는 영화다   정말 재밌었디ㅏ  "
"566","여러 시점으로 이야기를 보여줘서 새롭고 좋았다 잘만든 영화  "
"567","힘겨운 싸움을 하는 모든 이들에게  "
"568","관람객시간 가는지 모르고 봤네요 특히 엔딩씬에서 울컥했습니다. :_)  "
"569","중간중간마다 개연성이 좀 떨어지는 부분도 있는데영화 보는내내 눈가가 촉촉했음 슬퍼서는 아니고..  "
"570","너무 사랑스럽네요. ♡-♡  "
"571","너무나 완벽하게 따뜻하고 아름다운 영화였어요♡  "
"572","관람객가족영화...외모는 가족 사랑을 이길 수 없다...단순하지만 진리 같은 메시지 ...!  "
"573","장애가 있는 아이의 성장기로 끝나는 것이 아니고 상처 있는 여러사람들의 이야기가 쓰여진 좋은 영화  "
"574","손끝 발끝까지 따듯해지는  모든 주인공이 한 뼘쯤 성장하는 영화.  "
"575","정말 좋은 영화였어요 한동안 잊지못할듯  "
"576","영화에서 사람마다, 상황마다 바뀌어 가는 시선들과 생각들을 각자의 시점에서 현실적으로 볼 수 있어서 좋았어요. 이 영화는 사회적 약자에 대한 다각적 시선을 따뜻하게 풀어낸 것 같아 마음이 뭉클했어요. 재미와 감동 그리고 반성하게 되는 영화였습니다.  "
"577","when given the choice between being rignt or being kind, choose kind !!!  "
"578","어기! 그리고 모든 행성 각각 모두 사랑스러워  "
"579","이런 드라마의 스토리는 전형성이 있다. 원더도 그런 영화다. 하지만 항상 감동받게 되는 이야기이기도 하다. 그건 현실과는 많이 다르기 때문인지도 모르겠다. 그래도 수줍은 우리들 마음 속에서 꺼내지 못한 것들을 영화에서나마 꺼내주니 다행이다.  "
"580","관람객열살 아들과 함께 봤는데.. 영화에 나오는 누나가 너무 예쁘고 친절해서 부러워하네요. 우리도 다섯살 위 누나 있는 아들인데.. 현실과의 괴리감.. ㅠ  "
"581","너무 영화처럼 해피엔딩으로 끝나버렸다.  아름답지만 현실과 괴리가 느껴지기도 했다. 하지만 어짜피 영화인걸  "
"582","안면기형을 앓고있는 아이와 그 주위의 사람들을 아주 따뜻한 시선으로 그려낸 영화. 우주인 헬멧을 쓴 아이가 세상 밖으로 한 걸음 내디딘다는 내용 이외에도 주변 사람들의 소소한 이야기와 그들이 느끼는 감정을 세심하게 느려낸것 같아서 좋았다.  "
"583","영화의 마지막은 어기가 잘생겨보였다.:)  "
"584","어기의 이야기 뿐만아니라 다른 인물들의 이야기를 잘 섞어가며 감독이 이야기하고자 하는 주제를 잘 전달했다 너무 정석으로 영화를 진행한 부분이 조금아쉽다 특히 후반부는...그래도  오랜만에 좋은 가족영화를 본것같다 때론 뻔해도 착한영화가 그리울때가있다  "
"585","가슴을 가득 채워주는 영화네요! 정말 보는 내내 벅차올랐어요 강추합니다!!  "
"586","외모로 인해 차별없는 세상이 됬으면...  "
"587","보는 동안에 영화가 안끝나길 빌었습니다  "
"588","신과함께도 좋지만 커피한잔에 잔잔하게 보기 좋은 명작, 어머니 모시고 보는데 후반부에 조용히 제손을 잡으시면서 좋은영화라고 하시더군요.  "
"589","영화 보는 내내 소소한 감동과 웃음이 나오는 영화^^ 저도 모르게 감동적인 눈물이 흐르고 있는 영화, 너무 좋은 영화 같아요.  "
"590","엄마들이보면 내내 눈물 그득....줄리아로버츠의 연기는 백점만점...외모부터 완벽연출....힘겨운 싸움을 하는 모든이에게 친절하라  "
"591","근래 본 영화 중 가장 따뜻한 영화였다  "
"592","관람객가족끼리 보면 좋은 영화입니다!  "
"593","관람객영화 재미있게 보고 원서 빌려서 읽고 있어요.  "
"594","진짜감동 행복해지고 가슴 따뜻해지는 영화..  "
"595","아름다운 영화입니다.  "
"596","부모님들이 애들에게 꼭 보여주셔요~ 대한민국이 밝아질겁니다~  "
"597","모두다 행복해지고, 슬픈게 아닌 웃을수있어서 좋았다  "
"598","제가 평가 할 수 있는 영화가 아니라고 생각해요  "
"599","등장하는 모든 인물에게 공감이 되는 영화  "
"600","온 가족이 같이 보면 좋은 감동적인 영화!  "
"601","ㅠㅠ 참 대단한 영화네요  "
"602","많은 것을 느끼게 해주는 것 같습니다. 최고!!  "
"603","재미있어요.가족의사랑  "
"604","관람객잔잔한영화..오랫만입니다~줄리아로버츠!  "
"605","원래 다른 영화보려다 우연히 봤는데 정말 감동적이었어요  "
"606","최고다 최고.... 감동 그자체  "
"607","관람객그녀같은 사람이 되어 그같은 이와 함께하리  "
"608","오 너무김동적이에요.그리고 현실저기이고요.강추입니다!!  "
"609","어떤 부모가 되야하는지를 배웠습니다.  "
"610","유년시절을 정답처럼 보여주는 영화  "
"611","이번에 박수받을 사람은 소중하고 친절한 당신이니까 기대해  "
"612","마음이 따뜻해지는 이야기. 하지만 모두가 이렇게 운이 좋은 것만은 아니라는 게 함정.  "
"613","최고다 내 인생 영화라고 할 수 있을 정도  "
"614","관람객전형적인 감동 영화 일수도 있지만 저에겐 너무 좋은 영화 였어요 : )  "
"615","&#39;사람은 사회적 동물이다&#39;라는 말을 다시 한번 깨닫게 된다. 서로간의 관심과 무관심속에서 오해는 생기게 되는 법.  "
"616","최근 본영화중 젤 좋았어요 각 캐릭터들 다 매력넘치고 사랑스럽네요  "
"617","2017년 마지막 날 이 영화를 본 건 나에게 최고 행운이었다. 정말 아직까지도 여운이 많이 남는다.  감동적이고 생각하게 하는 정말 좋은 영화  "
"618","나도 보고싶운뎅...ㅜㅜ  "
"619","제가 좋아하는 아름다운 아이라는 책이 있습니다.  책을 읽었을 때도 감동적이었는데 이렇게 영화로 보니 더 감동적이고  생생하네요.  사람을 외모주의로 차별하고 판단하는 대부분의 청소년이 시청하면 좋을 것 같다는 생각이 드네요.  "
"620","아이를 키우는 엄마의 입장에서 영화를 보는 내내  감정 이입이 많이 되더군요. 눈물도 나고요.초등, 중등 청소년들도 많이 보면 좋겠어요.잘 봤습니다.  "
"621","중요한 게 뭔지 생각하게 만드는 따뜻한 영화  "
"622","꼭봐야하는영화 이영화를 안보고 지나친다면 바보같은선택입니다 적극추천  "
"623","어기 가족과 그 주변 사람들의 성장 스토리... 마음을 따뜻하게 적시는 영화  "
"624","미국이 이런 영화를 만들 수 있는 한 미국은 강대국일 것이다.그래서 가족은 어렵고, 그래고 친구는 꼭 필요하다.  "
"625","진짜 너무너무 재밌고요!!인생 영화에요!!어기가 학교 적응을 하면서 벌어지는 일들에서 많은 걸 느끼고 어기가 학교를 적응해 나가는 과정들..강추입니다!!!!  "
"626","진짜 주변사람들에게 다 추천해주고싶음!!!  "
"627","관람객영화관을 나오면서 뭔가를 얻어가는 느낌  "
"628","오랜만이 가슴따뜻해지는 영화봤네요 때려 부스고 서로 미워하고 증오하고 복수하는 스토리에 지친분들께 강추 드려요  "
"629","왜 이제 봤나? 그래도 영화관에서 봐서 다행  "
"630","나중ㅇㅔ  아이가 태어나면 같이 다시 보고싶네요  "
"631","정말 최고다 정말 최고야ㅠㅜ 눈물 흠뻑 적셨네  "
"632","최고의 영화입니다.어기의 엔딩씬에서는 가슴이 요동치네요최고 최고!!!!  "
"633","재밌다 ㅎㅎ 이런영화는 언제든 잼나  "
"634","정말 좋네요. 뜻하지않게 보게됬지만 굳굳한국도 이런영화가 나오길 누나친구 너무이쁘네요  "
"635","힘겨운삶을 살아가는 모든이들에게 감동인 영화. 줄리아로버츠도 나이를 많이 먹었구나. 아빠역도 멋지고. 누나 2명은 외모가 너무..  "
"636","마음이 따뜻해지는영화 나의 문제는 가족의 문제이다  "
"637","감동 그 자체! 너무 재미있고 마지막엔 눈물이 멈추지 않았습니다.  "
