"reviews" "dash" "points"
"419" "관람객초등생 아이와 손잡고 가서 보기엔 최고의 영화!!! 오락밖에 모르는 우리 아들도 눈물 찔끔했다!!ㅜ ㅜ  " "-" "10"
"420" "관람객이런게 10점짜리 영화지~  " "-" "10"
"421" "인물 한 명 한 명의 감정이 고스란히 전해지는 영화.  " "-" "10"
"422" "정말 감동적이에요..이 추운겨울 마음이 따뜻해집니다.  " "-" "10"
"423" "관람객아이랑 관람했어요가슴 따뜻해지는 영화어른들은 대충 알만한 스토리지만아이와 함께 보고 싶었어요^^잘 봤슺니다  " "-" "9"
"424" "정말 추천영화예요~꼭 보세요  " "-" "10"
"425" "관람객최고의영화입니다감동  " "-" "10"
"426" "이런영화가 상영관이 많아졌으면 좋겠어요  " "-" "10"
"427" "초딩아이와 함께보고 느낀게 많은 영화였다  강츄~~  상업적 영화에 밀려 젤 작은 상영관에서 봤다 괜찮은 영화인데 아쉽네  " "-" "10"
"428" "마음이 따뜻해지다 못해 뜨거워지는 영화  " "-" "9"
"429" "관람객감동적입니다. 추천합니다.  " "-" "10"
"430" "팔에 화상이있어 사람들의 시선이 싫어 붕대로 가리고다녔던사람이라 예고편을 보자마자 너무보고싶은 영화였어요 영화 초반부터 어기의마음이 조금이나마 이해가되서 엄청 울었어요 ㅜㅜ어기도,잭과 썸머도 너무 예뻐요 정말 감동적이고 따뜻해지는 영화입니다  " "-" "10"
"431" "관람객옳은것과 친절과 친절중 선태하려면 친절을 선택하라는 대사가  ..  " "-" "10"
"432" "관람객너무 재밌고 감동적인 영화입니다. 모든아이들에게 자신감을 키워줄수 있는 영화라고 생각합니다.  " "-" "9"
"433" "관람객매우 감동적이에여 엉엉엉 ㅠㅠ  " "-" "10"
"434" "관람객하나의 이야기를 다양한 시선에서 보여준다. 마음이 따뜻해지는 영화.  " "-" "10"
"435" "관람객마음이 따뜻해지는 좋은 영화였어요~^^  " "-" "10"
"436" "이런 영화가 개봉관이 적어 많이 볼수 없다는게 조금 안타깝습니다.아이들과 함께 보고 힐링받고 나왔네요~  " "-" "10"
"437" "너무나 감동적이고 삶에 대해 생각해 보게 하는 영화  " "-" "10"
"438" "관람객부모로서 많은걸 생각하게 하는 영화  " "-" "9"
"439" "최근 몇 년간 본 영화중에 최고입니다. 정말 잘 만든 영화입니다. 연출과 연기력이 특히 인상적이었으며 모두가 주인공이라는 느낌이 매우 좋았습니다. 각 장면장면마다 지루할 틈이 없었습니다. 영화를 잘 모르지만 웰메이드 영화라고 말할 수 있습니다.  " "-" "10"
"440" "이 영화를 보는 모든 이가 위선자가 아니길 바라며  " "-" "10"
"441" "관람객다각도에서 여러 캐릭터의 마음을 보여주는게 좋고 감동적  " "-" "9"
"442" "개봉관 및 관객수는 작았지만 재미, 감동은 최고!왜 관객이 작은지 이해가 안 가는 영화!왜 관객들은 10점 만점을 주는지 직접 보면 이해가 가는 영화!  " "-" "10"
"443" "타인에 의해 받은 상처때문에 세상을 마주할 용기가 나지 않는 이들에게 바치는 인생영화.  " "-" "10"
"444" "최고에요...! 꼭 보세요  " "-" "10"
"445" "말이필요없는 힐링영화  " "-" "10"
"446" "관람객아 정말 최고의 영화네요^^~!~~!~!~  " "-" "10"
"447" "관람객잘봤어요좋아요좋아요  " "-" "10"
"448" "관람객가족영화및 회사 단체관람으로 추천합니다.  가장 기본이 무엇인지 다시금 생각하게 되는 영화였어요. 아이들보다 권력있고 힘있는 어른들이 꼭 봐야할 영화이네요.  " "-" "10"
"449" "학교에서 학생들에게 꼭 보여줘야할 영화!놓치지말고 꼭 보세요  " "-" "9"
"450" "개인적으로 20OOO 동안 &#39;원더&#39; 보다 더 좋은 영화는 없을 듯 합니다.  " "-" "10"
"451" "관람객줄리아 로버츠 연기 너무 좋음  " "-" "10"
"452" "인생영화가 될 것 같다    .  " "-" "10"
"453" "태양은 혼자 빛날 수 없는 법  " "-" "10"
"454" "Wonder....  " "-" "7"
"455" "평점이 너무 높은 듯...  " "-" "1"
"456" "평점과대평가 방지용입니다  " "-" "1"
"457" "알바 아니다..대단한 영화다.. 억지 신파 감동 강요 아닌...  " "-" "10"
"458" "잔잔한영화 평점이 넘 높다  " "-" "1"
"459" "강한 힘을 갖기보다는 힘을 올바르게 사용할것  " "-" "10"
"460" "11살 아들에게 꼭 보여주고 싶은 영화네요 0  " "-" "10"
"461" "감독이 세상을 바라보는 시선이 느껴지는 영화, 따뜻했다.  " "-" "9"
"462" "각자의 성장이 아름다웠던 영화  " "-" "8"
"463" "진짜 너무 감동적이라서 눈물이 나온다.  " "-" "9"
"464" "오랜만에 따뜻하고 깊은 울림을 받았습니다. 나를 한층 더 성숙하게 성장시켜주는 영화입니다.  " "-" "10"
"465" "&#39;옳음 과 친절함 중 하나만 선택해야한다면 친절함을 선택하라&#39; 라는 말이 인상 깊었음. 그만큼 함께 사는 사회의 중요성을 강조한 말인것 같다.  각자의 시선에서 이야기를 보여 주어서 다양한 생각과 마음을 알수 있어서 좋았습니다.  " "-" "9"
"466" "시선을 바꿔보자.. 쉽진 않지만 그래야 세상이 따듯하고 살아갈만한 세상...  " "-" "10"
"467" "인생 영화다. 이런 영화가 많았으면 좋겠다.  " "-" "10"
"468" "정의와 친절함을 선택해야한다면 친절함을 선택하라  " "-" "10"
"469" "어느 것 하나 지나침도 없고, 부족함도 없다. 햇빛이 따듯하게 비추는날, 산이 있고 들이 있고 꽃도 있고 나비도 있고 맑은 물이 흐르며 바람도 잔잔하다. 약점이 없고 찝찝함이 없고 보고나면 몸이 따듯해진다. 원더무비  " "-" "10"
"470" "눈물 콧물 쭉쭉 너무 감동적이다 ㅠㅠ  " "-" "8"
"471" "새벽에 괜히 봤네.. 여운이 남아서 잠이 아직도 안와  " "-" "10"
"472" "반성하게 되고 마음이 힐링되는 영화였다  " "-" "10"
"473" "결혼하고 아기를 낳고 그 아이가 유치원 혹은 초등학교를 가기전에 꼭 함께보고 이야기를 나누고 싶은 영화..그런데 결혼을 할 수 있을런지ㅠㅠ  " "-" "10"
"474" "극찬이 쏟아진 이유를 알겠어요. 소장하고 싶은 영화입니다.  " "-" "10"
"475" "좋긴한데 평범하다 잔잔하게 재밌게봤음  " "-" "8"
"476" "감동적이었어요. 추천합니다.  " "-" "10"
"477" "힐링이 되는 영화행복해지는 영화  " "-" "10"
"478" "저런 친구 있다면  오랫만에  가슴따뜻한 영화 봐서 좋다  " "-" "10"
"479" "올해 본 영화 중 가장 남는것이 많고, 배울점이 많은 영화였습니다 보는내내 감동적이어서 눈물이 흘렀네요 영화 정말 명작입니다!  " "-" "10"
"480" "2017년의 영화중 하나  " "-" "10"
"481" "마음이 따뜻하다 못해 뜨거워지는 성장영화,,, 극 중 인물들도, 관객들도 성장하게 만드는 영화.  " "-" "10"
"482" "완벽했다. 남아 있는 기억 만으로도 행복하다.  " "-" "10"
"483" "영화 진짜 좋다 .. 벅찬다  " "-" "10"
"484" "수려한 외모, 일반인의 외모할 것 없이 우린 모두 각자의 전쟁을 이겨내며 살고있다. 우리는 그런 서로를 존중할 필요가 있다.  " "-" "10"
"485" "정말 오래동안 기억에 남을것 같은 영화에요 맘이 너무 따뜻해지네요 강추입니다!!&gt;_&lt;  " "-" "10"
"486" "나에겐 너무 잔잔한 영화.. 하지만 교훈은 좋다.  " "-" "8"
"487" "관람객영화를 보는 내내 울면서 봤지만, 보고나서 보길 잘했다고 생각했습니다.  주인공 어기가 너무 밝고 사랑스러워서 누구라도 반할 수 밖에 없다고 생각했습니다.영화 제목처럼 어기 자체가 기적이라는 생각을 했습니다. 모처럼 따뜻하고 감동적인 영화를 봤어요!  " "-" "10"
"488" "사랑스럽기만한걸..  " "-" "10"
"489" "아이를 키우는 가족들에게 추천드립니다  " "-" "10"
"490" "최고로 감동적인 영화. 처음에는 조금 무서웠던 어기가 귀여워지고, 감동을 주면서 눈물샘을 자극합니다.  " "-" "10"
"491" "너무 완벽해서 오히려 현실성이 없는 듯한 느낌이 들정도로 완벽한 영화였다  " "-" "10"
"492" "가족 구성원 모두가 대단하다.  " "-" "9"
"493" "10점만점에 10점!!  " "-" "10"
"494" "이글 보고 안보신분들 꼭보시길 ..  " "-" "10"
"495" "슬퍼서 운게아니라 감동이라 울면서봣어요  " "-" "10"
"496" "우린 평생에 한번은 박수받을 자격이 있음을!!  " "-" "10"
"497" "최고의 가족영화.울고 웃고..  아이를 키우는 부모입장에서 너무나도 큰 도움이 되는 영화. ^^  " "-" "10"
"498" "아이는 모르니까 잘못할 수 있지만 그걸 고쳐주고 좋은 방향으로 이끌어주는건 부모의 몫이라고 생각해요. 모든 사람을 편견없는 눈으로 바라볼 수 있도록 해주는 부모가 되고 싶다고 느꼈습니다~  " "-" "10"
"499" "you are wonder  " "-" "10"
"500" "당차고 똑똑하고 착한 어기에게 반했어요.  " "-" "10"
"501" "뭔가 부족한 이에 대한 스토리라고 점수를 얹어 주는게 싫다. 그냥 본대로 느낀대로  " "-" "9"
"502" "정말 멋진영화네요..옮음과친절함중 하나를선택할 땐친절함을선택해라!  " "-" "10"
"503" "그냥 보세요 ㅠㅜ 후회안합니다 !  " "-" "10"
"504" "아이 키우는 분들은 꼭 보셨으면 좋겟다 생각해요 곳곳에 눈물요소도 많고 오래간만에 영화같은 영화본 느낌입니다. 생각하는 친구도 있고 돌아가신분도 생각나고..  " "-" "10"
"505" "정말 아무기대없이 선택한 영화어떤 후회도 남지않는 최고의 영화였네요ㅠㅠ  " "-" "10"
"506" "죽기전에 가장 감명깊게 본 영화 5가지를 뽑으라하면 5가지 안에 들어갈 영화  " "-" "10"
"507" "오랫만에 눈물을 쏟은영화..쥴리아가 왜 이작품을 선택했는지알겠음.이 아이가 아니더라도 주위사람들의 인생얘기도너무좋았어요  " "-" "10"
"508" "정말 너무너무 좋은 영화! 그리고 다시 꼭 보고싶은 영화! 고맙습니다! 감독님~  " "-" "10"
"509" "정말 명작이다. 너무재밌게봄  " "-" "10"
"510" "집에서 4500원주고 본게 미안해지네요.갠적으로 2017년 모든영화를통틀어 제일 좋았어요  " "-" "10"
"511" "죽기전에 한번쯤은 꼭 봐야할 영화  " "-" "10"
"512" "감동입니다 너무좋아요  " "-" "10"
"513" "자식의 입장에서 보던 부모의 입장에서 보던 어느면에서나 아름답고 배울게 많은 영화.  " "-" "10"
"514" "의외의 로맨스, 뻔하지만 언제나 감동  " "-" "10"
"515" "빛이 나는 아름다운 영화, 따뜻한 품에 포옥 안긴듯 행복했습니다. 사람과 사람 사이, 무엇이 중요한지를 다시금 떠올리게 해주네요 ^ㅅ^ ...♡  " "-" "9"
"516" "인생 영화    좋은 영화별 10개  " "-" "10"
"517" "룸에서도 그리고 원더에서도 주인공의 연기가 너무나도 가슴을 울리는 것 같다. 룸이 나의 인생영화 였다면 이제는 원더라고 말할 수 있을 정도로 내겐 너무나도 소중한 영화가 됐다.  " "-" "10"
"518" "관람객소년이 자신의 우주를 깨달아 갈 때  " "-" "8"
"519" "최고의 순간순간들!정말 최고예요~  " "-" "10"
"520" "어기, 잭윌, 썸머 그리고 줄리안....어른보다 더 큰 가슴을 지닌 아이들 덕분에 감사와 존경을 느꼈습니다  " "-" "10"
"521" "재미있을것 같네요. ㅋㅋ  " "-" "10"
"522" "어떻게든 눈물 콧물 짜내려고 용쓰는 억지감동과 너무 비교된다.  " "-" "10"
"523" "닮고싶은 부모님, 갖고싶은 아이들  " "-" "10"
"524" "10점만점에10점!  " "-" "10"
"525" "살면서 결코 잊지 못할 인생 영화  " "-" "10"
"526" "보면서 계속 울었어요. 최고입니다  " "-" "10"
"527" "너무 좋은 영화 에여 굿굿  " "-" "10"
"528" "너무 좋은 영화 에여 굿굿  " "-" "10"
"529" "인생영화~  별을 더주고싶은데??  영화 첫시작부터 코끝이 찡하더니 마지막까지 감동이네요~  " "-" "10"
"530" "감동. 이유모를 눈물이 자꾸 나는 영화.  " "-" "10"
"531" "감동입니다!강력추천  " "-" "10"
"532" "오랜만에 보는 마음이 따뜻해지는 영화.. 난 이런 류의 영화가 좋더라...비긴어게인 같은.. ㅎㅎㅎ  " "-" "10"
"533" "제 인생 기억에 남을 최고의 영화입니다..  " "-" "10"
"534" "진짜 웃음과 감동의 연속....  " "-" "10"
"535" "Most beautiful  story ever!  " "-" "10"
"536" "모든 등장인물들의 마음을 다뤄서 좋았다. 그리고, 사람들이 상식적이기만 하면 사회는 좀 더 나아질것 같다는 생각이 들었다.  " "-" "8"
"537" "자신감을 주는 영화...  " "-" "10"
"538" "처음으로 평점이란걸 준 영화  " "-" "10"
"539" "50 이 넘은 나이에  이 영화를 보면서  많은 눈물이 났다..아름다운 영화다.  가슴 뭉클해 지고  흐뭇한 미소도 짓게 하고..오랜만에 나의 감성을  깨워주었다..  " "-" "10"
"540" "원더. 세상으로 나아가다.  " "-" "7"
"541" "영화보는내내 눈에서 눈물이..ㅠㅠ 이런적 처음이에요 최고입니다  " "-" "10"
"542" "최고의 연기 최고의 감동 최고의 연출  " "-" "10"
"543" "감동을 주네요 ㅠ 보는 내내 눈물이ㅠ  " "-" "10"
"544" "내 인생의 최고의 영화 내마음 깊은 아래속으로 울려주고 나에게 감동과 행복 미소와 눈물을 함께해준 영화  " "-" "10"
"545" "따뜻한 영화에요~~~  " "-" "10"
"546" "관람객한 번 쯤 볼만한 영화였어요  " "-" "9"
"547" "너무나 따뜻한 영화예요. 사랑하는 사람이랑 같이 보고 싶고 먼훗날 제 아이에게도 보여주고 싶습니다. 좋아라..  " "-" "10"
"548" "공감이가는 영화라서 더 마음에와닿네요.세상에 평범한아이는 없습니다 단지 조금 특별할뿐 요즘 학교에 왕따 학교폭력등이 더심한지 알겠네요줄리안 부모님을보니 참 가슴이아팠습니다 영화보다 현실에서 이런 부모님들이 있으시겠지요많은 생각을 하게되는 영화였습니다  " "-" "10"
"549" "너무 감동적이다. 두번 세번 봐도 눈물 날것같은 영화  " "-" "10"
"550" "착한 너무나 착한 가족 영화 아이들에게 보여주고 싶은 영화  " "-" "8"
"551" "살면서 한 번쯤은 꼭 봐야하는 영화  " "-" "10"
"552" "그냥 고민말고 보세요 후회 없으실 겁니다  " "-" "10"
"553" "슬퍼서 울지 않았다. 감동이 온 감각을 채워 오열했다  " "-" "10"
"554" "마음이 따뜻해지는 영화  " "-" "10"
"555" "정말정말 최고의 영화!!!감동,감동이에요  " "-" "10"
"556" "감동적인 영화~ 아이에게 꼭 보여줘야하는 영화다~~최고~  " "-" "10"
"557" "꼭  봐야할 가족영화, 똑같은 상황은 아니지만 모든 캐릭터의 마음들 이 공감이간다.  " "-" "9"
"558" "관람객너무나도 마음이 따뜻해지는 영화입니다 ^^  " "-" "9"
"559" "눈물을 안흘린순간이 없어요  " "-" "10"
"560" "아직 아이는 없지만 내 아이가 만약 저 상황이라면... 이란 생각에 몰입해서 볼 수 있었다. 너무나도 마음따뜻한 가족이야기.. 감동에 눈물이 절로 흘렀다.  " "-" "10"
"561" "이 한편의 영화에 우리의 삶과 인생이 다 들어 간것처럼 느껴지는 온 가족이 함께 보면 좋을만한 영화...  " "-" "9"
"562" "나도 어기처럼 용기를 내야지 친구가필요해  " "-" "10"
"563" "재밌다. 미국의 문화상을 볼수 있다  " "-" "10"
"564" "그곳에 가고싶고 살고싶다  " "-" "10"
"565" "말이 필요 없습니다. 최고입니다.  " "-" "10"
"566" "결혼 후 친청 부모님과 함께 과일을 먹으며 가족모두 간만에 끝까지 집중하며 본 마음이 따뜻해지는 영화  " "-" "10"
"567" "힐링..! 보는 내내 감동입니다 ..보는 내내 울컥하는 느낌과 엄마미소같은영화이네요ㅎ  " "-" "10"
"568" "옳은일과 친절함 둘중 하나를 택해야만 할땐 친절함을 택하라...이 말이 지금 시대에 진정 필요한 교훈이 아닐가 생각해 봤네요. 손해 안보는것, 이기적으로 살아야 잘 사는 사람이 되어버린 현실에서 한번쯤 돌이켜 생각해 볼 수 있었던 좋은 영화같습니다  " "-" "10"
"569" "잔잔한 감동이 있네요. 잼있음.  " "-" "8"
"570" "시간이 지나 더 회자될 영화, 훈훈한 내용도 좋지만 아역으로 배우들이 몇 년 후 엄청나게 떠 있을 것 같음 비주얼도 좋고  연기도 잘함  " "-" "8"
"571" "영화 처음부터 끝까지 너무 행복했던 영화  " "-" "10"
"572" "you are a wonder  " "-" "10"
"573" "결국엔 다 선한모습이 있다는걸 말하고자 하는것 같다 이런 긍정적인 메세지는 좋지만 글쎄??  " "-" "7"
"574" "참 재미있었어(9살 우리 아들의 감상평)  " "-" "10"
"575" "관람객이런 사람들과 이런 영화만 가득찬 행복한 세상이 살고싶다  " "-" "9"
"576" "감동적이에요ㅠㅠ 어렸을 때 책으로 읽었는데 영화로 보니까 색다르네요  " "-" "10"
"577" "정말 따뜻한 영화입니다. 사람냄새 가득한 좋은 영화네요.  " "-" "10"
"578" "생각보다 훨씬 재밌었고 따뜻한 영화였다  " "-" "10"
"579" "아 정말 간만에 펑펑~ 아주 펑~~~펑 울면서 봤다. 비록 픽션이지만, 무엇보다 저 어린아이의 강인함에 가슴이 뜨거워졌고 또 내 자신이 부끄러워졌다. 우리 사회 모든 auggie 곁에 저런 따뜻한 사람들만 가득하기를 바라본다  " "-" "10"
"580" "이런 대박 영화를 이제야 봤네요보는내내 입가엔 웃음이 눈에선 눈물이  " "-" "10"
"581" "다 이쁘고 잘생긴 출연자만 나와서 눈호강좋은 말들에 귀호강뻔한 교훈이지만 다시한번 상기시켜주는잘 만든 영화  " "-" "10"
"582" "보이는게 전부는 아니다  " "-" "10"
"583" "헉~ 이영화 마약이냐? 어떻게 예고편만 보고도 눈물을 나게 만드는거냐?  " "-" "9"
"584" "마음에드는영화였다 어기와윌의우정.주변의훈훈한이야기가가득하다 보는 내내 눈물이고였다  " "-" "10"
"585" "많은 감동과 배움을 준 영화입니다. 이런 영화 좀 더 많았으면 좋겠습니다.  " "-" "10"
"586" "너무 대사 하나하나 가슴속에 새기며 봤네요ㅜㅜ감동!!  " "-" "10"
"587" "최고의 인생영화가 될듯~  " "-" "10"
"588" "가족의 사랑이 무엇인지 돌아보게 되는 영화.. 아픈아들을학교를 보내는  엄마의 마음이 고스란히 느껴져 울었던 영화우리 아들이 너무 좋아하고  위로를 받았던 영화 각자의 시선에서 생각과 마음을 풀어내는 모든 과정들이 좋았던 영화.이다.  " "-" "10"
"589" "편견의 벽을 낮추는 것은 쉽지 않지만 그걸 깨부수는 것이 위대함의 시작이자 끝이다.  " "-" "10"
"590" "눈물 쥐어짜는 영화일까 미루다 미루다 보게 되었습니다.정말 오랜만에 즐길수 있었던 좋은 영화였습니다.영화를 보는 내내 여러모로 많이 느끼고 다시 생각하게 되었습니다.안보신 분이 계신다면 꼭 추천하고 싶네요.  " "-" "10"
"591" "말이필요없어요 그냥 보세요. 반성도되고 세상을 아름답게 만들 수 있는 용기와 힘이생깁니다.  " "-" "10"
"592" "예고편 보고 장애 가진 아이가 세상에 맞서는 그저 그런 흔한 영화인줄 알고 기대를 정말 1도 안했는데...하.... 아이에게는 앞으로 어떻게 살아가야하는지 그리고 어른들에게는 앞으로 어떤 어른으로 어떤 본보기가 되어야하는지 알려주는 영화입니다.  " "-" "10"
"593" "마음이 따뜻해지는 영화  " "-" "10"
"594" "Be kind, for everyone is fighting a hard battle.  " "-" "9"
"595" "보는시선을 바꿔야한다. 어기는 다르지 않으니까  " "-" "10"
"596" "인생영회입니다. 따뜻함을 주는 영화는 막상 개봉하고 금방 사라진다는 것이 아쉽네요..!!! 요 근래가 아니라 인생에서 꼽을 명작입니다  " "-" "10"
"597" "올ㅎㅎ 룸 애기 였구나 .  " "-" "10"
"598" "가슴 한켠이 따뜻해지는 영화입니다.  " "-" "10"
"599" "영화니까 표현할수있는 동화같은 해피 엔딩.  " "-" "8"
"600" "인생영화중에 하나네요  " "-" "10"
"601" "원더는 정말 원더러스한 영화다.  " "-" "10"
"602" "관람객우연히라도 이 영화를 많은 사람들이 봤음 좋겠다.  " "-" "10"
"603" "헐리웃이 가장 잘하는 것  " "-" "1"
"604" "관람객마음이따뜻해지는영화입니다용기를잃고좌절하고있는모든이에게추천하고싶습니다  " "-" "9"
"605" "대사 한마디 한마디가 전부 명대사다..ㅠㅠ  " "-" "10"
"606" "최고다... 별 기대없이 봤는데 개인적으로 3번이상 볼수있을만큼 너무 따뜻하고 간간히 재미요소도 있고 무엇보다 희망과 감동을 주는 메시지 그리고 수많은 격언들과 가족들의 믿음 정말 너무 사랑스러운 영화다.. 부모님과 친구랑 함께  꼭 보고싶은 영화  " "-" "10"
"607" "관람객전형적이지만  따뜻한 영 화  " "-" "9"
"608" "오메 이런 감동이ㅜㅜㅜ많은 교훈을 주는 영화네요  " "-" "10"
"609" "감동적입니다, 연기 내용 통찰 소소한 유머 힐링되는 영화  " "-" "10"
"610" "어기가 너무 밝게 자라줘서 내가 다 고맙다  " "-" "10"
"611" "출연진들 다 사랑스럽고 재미와 감동이있는 완벽한 힐링영화였어요  " "-" "10"
"612" "내 인생의 최고의 영화..  " "-" "10"
"613" "진짜 두번세번 봐도 아깝지 않을 영화!  " "-" "10"
"614" "혼자 훌쩍이며 재밌게 봄..  " "-" "10"
"615" "희망적인 영화네여 상영관이 없어서 아쉽네요  " "-" "10"
"616" "하 최고네요..가슴이 따뜻해진다라는 말 실감했습니다.  " "-" "10"
"617" "어기의 웃는 얼굴이 너무 보기좋다. 마음이 많이 따뜻해 졌다. 흥미로웁고 따뜻한 영화.  " "-" "10"
"618" "가족애정석.사랑의정석.교육의정석.  " "-" "10"
"619" "화목, 배려, 사랑의 가족  " "-" "10"
"620" "많은 생각을 하게 하는 영화.더 많은 사람이 봤으면 좋겠는 영화!작품의 구성방식과 주제전달력 그리고 마음따뜻해지는 스토리 무엇하나 빠지지 않는 최고의 영화!  " "-" "10"
"621" "책을 꼭 읽고싶게 만드는..놀랍고 경쾌한데, 뭉클한 영화  " "-" "9"
"622" "보는 내내 지루하지 않았어요..진짜 좋은 영화  " "-" "10"
"623" "친구들한테, 선생님들께 보여주고싶은 영화에요 지금껏 본 영화중에 가장 좋았어요 ㅠㅠ  " "-" "10"
"624" "신파도아니고 액션도 없는 잔잔한 영화가 올해최고의영화.  " "-" "10"
"625" "행복하게 담은 영화였어서 영화가 전달하려는 메세지를 부담 없이 느낄수 있었습니다 재밋었어요  " "-" "10"
"626" "보고싶은데 눈물  날까 쪽팔려서 못 보긋네  " "-" "10"
"627" "마음의 상처가 치유되는 영화  " "-" "10"
"628" "Something just like this 뮤비에 나오는 영화 맞죠?  " "-" "10"
"629" "진짜 좋은영화입니다ㅜ 많은사람을이 보면 좋겠어요  " "-" "10"
"630" "내 생에 최고의 영화인 것 같다. 특히 잭윌 너무 잘생겼오ㅠ  " "-" "10"
"631" "최고의영화이다 정말 감동받았다  " "-" "10"
"632" "진짜 오랜만에 너무 좋은 영화 봤네요ㅠㅠ 처음부터 끝까지 감동인 영화에요ㅠ  " "-" "10"
"633" "잔잔하게 감동적인데 재미도 있어여  " "-" "9"
"634" "너무재밌고 감동적이에요  " "-" "10"
"635" "기분좋은 영화네요. 강추합니다  " "-" "10"
"636" "지난 날의 저를 되돌아볼 수 있도록 교훈을 주는 영화이며, 마음도 따뜻해지는 영화였습니다. 명작입니다.  " "-" "10"
"637" "You are just a wonder, baby이 말 그대로 그 자체로 참 축복이자사랑인 놀라운 이야기 너무 아름다운 영화였다!보고 보고 또 봐도 울면서두고두고 감동받을 그런 영화  " "-" "10"
"638" "진짜 너무 최고인영화다  " "-" "10"
"639" "정말 많은 것을 느끼고 배우게 해주는 영화  " "-" "10"
"640" "처음에는 울었고 마지막에는 웃었다... 정말 가슴 따뜻해지는 가족 영화 왜 이걸 이제 알았을까... 너무나 강력추천합니다... 최고의 영화 한편 보았습니다.  " "-" "10"
"641" "너무 따뜻한 영화. 일하느라 감정인 메마른 나에게 돌아볼 수있게주는 영화. 출발 비디오 여행에서 소개한 영화를 보고 어렵게 상영관 찾아 보고나왔다.  이런 사랑을 나누고 사는 삶은 행복할 거같다. 소장하고 두고두고 보고싶은 영화. 잘봤습니다.  " "-" "10"
"642" "옳음과 친절함 중 하나를 택하라면 친절함을 택하라  " "-" "10"
"643" "아..이영화..좋다..억지스럽지않고, 인물하나하나가 이렇게 따뜻할수가.자극적인 인스턴트말고 엄마가차려준 정성스런 집밥 한상먹구 속이 죄다 따뜻해지는 그런 뿌듯함이 영화에서 폴폴~^^  " "-" "10"
"644" "헐리웃은 이런 영화도 잘만드네요....넘 기쁘게 봤구요 남들에게 친절함을 다시한번 생각하게 만드네요..  " "-" "10"
"645" "내인생 최고의 영화  월플라워 감독이었군... 시종일관 눈가가 촉촉 ㅠㅠ  " "-" "10"
"646" "정말 감동적인 영화였습니다!  " "-" "10"
"647" "가슴 속에 숨어있던 눈물버튼을 10분에 한번씩 눌러대는 통에 계속 번진 화면으로 봤네요. 뻔한 전개에 작정하고 눈물 뽑아내려고 만든 영화들과는 차원이 달라요. 꼭 주변사람들과 함께보시길...  " "-" "10"
"648" "영화관에서 못봐서 아쉽습니다ㅜㅜ  " "-" "10"
"649" "모두에게 보여주고싶은 영화  " "-" "10"
"650" "내 생애 최고의 영화 입니다.남자나이 42살 살면서. 눈물이 남아 있음을 알려준 영화 입니다.영화 음악이 끝날때까지. 그냥 자리에서못일어났습니다.  " "-" "10"
"651" "헬멧이란 세상을 벗어던진 소년. 진실한 관계에 대한 큰 울림과 세상을 향해 나아가는 용기  " "-" "10"
"652" "어메이징메리, 원더 같은 영화는 내게 언제나 감동을 준다  " "-" "10"
"653" "재밌고 감동이예요~!  " "-" "10"
"654" "따듯한 영화. 딱 좋아하는 스타일의 영화.주인공들도 매우 미인이예요^^  " "-" "10"
"655" "어른들의 행동이 이렇게 중요하다는 걸 깨닫는 영화에요 그리구 개개인의 상황들이 너무나 이해가 되서 눈물이 줄줄새요 꼭 휴지나 손수건 챙기세요  " "-" "10"
"656" "너무나도 따뜻하고 감동적인 영화였어요. 가족들과 기분좋게 금요일밤을 마무리했네요. 나중에 내 자식들에게 이 영화 꼭 보여주렵니다.  " "-" "10"
"657" "착한마음을 가지게되는 영화♡  " "-" "10"
"658" "감동적인 영화입니다. 부모의 마음으로 본다면 더 없이 몰입할수 있는 작품일듯 합니다. 아이들 연기도 일품  " "-" "10"
"659" "얼마나 아름다운 마음을 가진 사람들이길래이런 영화를 만들수 있을까  " "-" "10"
"660" "좋아하는 감독 목록에 스티븐 크보스키 추가  " "-" "8"
"661" "관람객진짜 재밌어요. 세상의 모든 어른이와 아이들이 봐야할 영화라고 생각합니다.  " "-" "10"
"662" "정말 보는 내내 마음이 뭉클하면서도 따뜻해지는 영화네요.  영화관에서 보지 못한게 아깝습니다 ㅠㅠ 상영관 좀 늘려주세요!!!!  " "-" "10"
"663" "상처를 치유해주는 가슴 따뜻한 이야기  " "-" "7"
"664" "가슴이 뭉클해지는 좋은영화다. 어기가 하나 둘 극복해나갈때 왠지 나도 기분이 나아지고 좋은 시선으로 어기를 응원하게 된다.  " "-" "7"
"665" "관람객시작부터 끝까지 감동과 행복으로 가득찼던 영화  " "-" "10"
"666" "아이랑 다시 보고싶어요~♡  " "-" "10"
"667" "아름다웠고 아름답고 아름다울 우리들의 인생  " "-" "10"
"668" "인생영화 추가. 정말 정말 정말 아름다운 영화  " "-" "10"
"669" "꼭 봐야할 영화네요 추천합니다후회없을꺼에요!  " "-" "10"
"670" "미란다는 전혀 해결된게없네..  " "-" "8"
"671" "꼭 봐야할 영화에요~ 마음이 너무 따뜻해지고 나중에 우리 자식들도 꼭 이렇게 키워야겠어요  " "-" "10"
"672" "저에겐. 명작입니다 근데남편은 지루했대요ㅎㅎ  " "-" "10"
"673" "영원히 이 영화가 끝나지 않기를 바랐다.  " "-" "10"
"674" "풀먼부부같은 부모가 되고싶다.  " "-" "7"
